row,tier,tier_reason,business_name,display_name,city,state,email,website,phone,rating,review_count,closed_days,open_days_count,signal_used,subject,first_line,spam_flags
259,SUPPRESS,"scraper placeholder, would hard bounce",Cherry Creek Med Spa,Cherry Creek,Denver,CO,user@domain.com,https://www.thecherrycreekmedspa.com/,(720) 422-6636,5.0,81,Saturday;Sunday,5,,,,
260,A,email domain matches clinic website,Cosmetic Aesthetics,Cosmetic Aesthetics,Phoenix,AZ,info@cosmetic-aesthetics.com,http://www.cosmetic-aesthetics.com/,(833) 828-8668,4.8,66,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Phoenix.,
261,B,"free provider, real but likely personal",Dallas Aesthetic Studio,Dallas Aesthetic Studio,Dallas,TX,aestheticstudio.dtx@gmail.com,https://dallasaestheticstudio.glossgenius.com/,(469) 442-9792,5.0,124,Monday;Tuesday;Wednesday,4,monday_closed,monday backlog,"Your listing shows Monday dark, which stacks the weekend callbacks.",
262,A,email domain matches clinic website,Ecobel Med Spa,Ecobel,Atlanta,GA,info@ecobelmedspa.com,http://www.ecobelmedspa.com/,(404) 960-0812,4.9,434,Monday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 434 reviews, and the calendar still shows Sunday dark.",
263,SUPPRESS,"scraper placeholder, would hard bounce",Ã‰LAN Aesthetics,Ã‰LAN Aesthetics,Tampa,FL,user@domain.com,http://elan-aesthetics.com/,(813) 440-8743,4.9,440,,7,,,,
264,A,email domain matches clinic website,Elinea on 18th & Noe,Elinea on 18th & Noe,San Francisco,CA,info@elineasf.com,http://elineasf.com/,(415) 400-5315,5.0,181,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 181 reviewers are scrolling.",
265,SUPPRESS,"scraper placeholder, would hard bounce",Escape Med Spa,Escape,Beverly Hills,CA,info@example.com,http://www.escapespala.com/,(310) 773-6606,4.9,81,Sunday,6,,,,
266,SUPPRESS,"scraper placeholder, would hard bounce",Ethereal Beauty Buffalo,Ethereal Beauty Buffalo,St Louis,MO,name@example.com,http://etherealbeautybuffalo.com/,(716) 322-0305,5.0,134,Wednesday;Sunday,5,,,,
267,A,email domain matches clinic website,EVO Medical Spa,EVO,Tampa,FL,contact@evomedicalspa.com,https://www.evomedicalspa.com/,(813) 425-5005,5.0,107,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
268,C,"corporate domain does not match website, verify before send",Facial Plastic Surgery of Austin,Facial Plastic Surgery of Austin,Austin,TX,info@fpsofaustin.com,http://www.facialplasticsurgeryofaustin.com/,(512) 831-5397,4.9,295,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"4.9 across 295 reviews, and the calendar still shows Sunday dark.",
269,B,"free provider, real but likely personal",Glo Medspa,Glo,Scottsdale,AZ,glomedspa1@gmail.com,http://www.glomedspas.com/,(480) 245-6881,4.8,88,Tuesday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
270,SUPPRESS,"scraper placeholder, would hard bounce",H Med Spa,H Med Spa,Chicago,IL,user@domain.com,http://www.hmedicalspa.com/,(773) 697-8316,4.9,74,,7,,,,
271,SUPPRESS,"scraper placeholder, would hard bounce",Haus Of Aesthetics Med Spa LLC,Haus Of Aesthetics Med Spa,San Antonio,TX,user@domain.com,http://www.hausofaesthetics.us/,(210) 784-9366,5.0,146,Wednesday;Sunday,5,,,,
272,B,"free provider, real but likely personal",Hollywood Wellness Med Spa,Hollywood Wellness,Las Vegas,NV,hollywoodmedspa2023@gmail.com,https://www.hwmspa.com/,(702) 762-8923,4.8,54,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Las Vegas.,
273,SUPPRESS,"scraper placeholder, would hard bounce",Hydro Med Spa,Hydro,Jacksonville,FL,user@domain.com,https://www.hydromedspa.com/,(904) 567-3998,4.9,199,Saturday;Sunday,5,,,,
274,A,email domain matches clinic website,iGlow,iGlow,Beverly Hills,CA,info@iglowmedspa.com,https://iglowmedspa.com/,(310) 652-0544,4.4,57,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
275,A,email domain matches clinic website,IVE MEDICAL SPA,Ive,Los Angeles,CA,hello@ivemedicalspa.com,https://ivemedicalspa.com/,(213) 663-2333,4.6,140,Monday;Sunday,5,sunday_closed,sunday calls,Your Google hours show Sundays closed in Los Angeles.,
276,B,"free provider, real but likely personal",Kanebo Skincare,Kanebo Skincare,San Jose,CA,kanebo99@gmail.com,https://kaneboskincaresanjose.com/,(408) 238-2222,4.9,58,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
277,SUPPRESS,"scraper placeholder, would hard bounce",Khronos MedSpa & Laser,Khronos MedSpa & Laser,San Antonio,TX,user@domain.com,http://www.khronosmedspa.com/,(210) 842-7758,4.9,501,Tuesday;Sunday,5,,,,
278,B,"free provider, real but likely personal",Liquid Beauty Clinic,Liquid Beauty Clinic,Boca Raton,FL,liquidbeautyclinic@gmail.com,https://liquidbeautyclinic.com/,(561) 955-0525,5.0,113,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
279,SUPPRESS,"scraper placeholder, would hard bounce",Look Lab Med Spa | Paradise Valley,Look Lab Med Spa | Paradise Valley,Scottsdale,AZ,name@domain.com,http://looklab.com/,(480) 808-5665,5.0,91,Monday;Sunday,5,,,,
280,A,email domain matches clinic website,Los Feliz Med Spa,Los Feliz,Los Angeles,CA,reception@losfelizmedspa.com,http://www.losfelizmedspa.com/,(323) 664-0186,4.7,69,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
281,A,email domain matches clinic website,MD Beauty Labs,MD Beauty Labs,West Palm Beach,FL,info@mdbeautylabs.com,https://mdbeautylabs.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=westpalmbeach,(561) 655-6325,4.7,149,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in West Palm Beach.,
282,A,email domain matches clinic website,Med 1 Aesthetics,Med 1 Aesthetics,Detroit,MI,info@med1aesthetics.com,http://www.med1aesthetics.com/,(734) 780-7070,5.0,306,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 306 reviewers are scrolling.",
283,A,email domain matches clinic website,Med-Glow Medical Health Spa,Med-Glow Medical Health Spa,West Palm Beach,FL,info@med-glow.com,https://www.med-glow.com/,(561) 903-0808,5.0,58,Wednesday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
284,A,email domain matches clinic website,Meridian Medical Spa Jacksonville,Meridian Medical Spa Jacksonville,Jacksonville,FL,info@meridianmedspajax.com,https://meridianmedspajax.com/,(904) 770-4115,5.0,86,,7,service_breadth,pricing questions,"day spa, facials and laser hair removal under one roof is a wide menu for one phone line.",
285,SUPPRESS,"scraper placeholder, would hard bounce",Monarch Aesthetic Medicine,Monarch Aesthetic,Columbus,OH,user@domain.com,http://www.monarch-aesthetic.com/,(614) 545-2002,4.9,863,Sunday,6,,,,
286,A,email domain matches clinic website,Newport Faces Cosmetic Surgery,Newport Faces Cosmetic Surgery,Newport Beach,CA,info@newportfaces.com,http://www.newportfaces.com/,(949) 566-1032,5.0,50,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
287,SUPPRESS,"scraper placeholder, would hard bounce",Novirra,Novirra,Columbus,OH,user@domain.com,https://www.novirraesthetics.com/,(614) 233-1117,5.0,73,Saturday;Sunday,5,,,,
288,A,email domain matches clinic website,Numa Aesthetics,Numa Aesthetics,Baltimore,MD,hello@numaaesthetics.com,http://www.numaaesthetics.com/,(410) 800-2134,5.0,127,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,The listing has Numa Aesthetics dark both weekend days.,
289,A,email domain matches clinic website,Omni Medspa - Jacksonville,Omni,Jacksonville,FL,info@theomnispa.com,https://theomnispa.com/location-jacksonville,(904) 217-3099,5.0,54,Monday;Sunday,5,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
290,B,"free provider, real but likely personal",Omorfia Medical Spa,Omorfia,Detroit,MI,omorfiamedicalspa@gmail.com,https://omorfiamedicalspa.com/,(313) 888-8104,5.0,208,Sunday,6,weekend_gap_high_demand,sunday calls,"208 Google reviews at 5.0 says the demand around Detroit is already there, and the listing has you closed Sundays.",
291,SUPPRESS,"scraper placeholder, would hard bounce",Peak Beauty Clinic,Peak Beauty Clinic,Dallas,TX,user@domain.com,http://peakbeautyclinic.com/,(469) 436-6077,5.0,156,Saturday;Sunday,5,,,,
292,B,"free provider, real but likely personal",Prestige Med Spa and Wellness Center,Prestige Med Spa and Wellness Center,Charlotte,NC,prestiegemedspacharlotte@gmail.com,https://prestigemedicalspacharlotte.com/,(980) 237-4630,4.7,91,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
293,A,email domain matches clinic website,"Prime MD, P.C.",Prime MD,Raleigh,NC,info@primemdcenter.com,https://primemdcenter.com/,(919) 948-6355,5.0,351,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"351 Google reviews at 5.0 says the demand around Raleigh is already there, and the listing has you closed Sundays.",
294,B,"free provider, real but likely personal",Prime MedSpa PDX,Prime MedSpa PDX,Portland,OR,infoprimemedspa@gmail.com,https://primemedspapdx.com/,(971) 777-0303,4.9,261,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 261 reviewers are scrolling.",
295,SUPPRESS,"scraper placeholder, would hard bounce",Pure Lux Medspa,Pure Lux,Minneapolis,MN,user@domain.com,https://www.mypurelux.com/,(952) 460-0160,4.9,92,Saturday;Sunday,5,,,,
296,A,email domain matches clinic website,Quantum Wellness Spa,Quantum Wellness Spa,Los Angeles,CA,dtla@quantum.spa,https://quantum.spa/,(213) 474-7127,5.0,256,Tuesday;Wednesday,5,rating_floor,front desk,5.0 on Google in Los Angeles is a hard number to hold.,
297,C,"corporate domain does not match website, verify before send",Raleigh Plastic Surgery Center,Raleigh Plastic Surgery Center,Raleigh,NC,patientinfo@raleighplastic.com,http://www.raleighplasticsurgery.com/,(919) 872-2616,4.4,68,Saturday;Sunday,5,full_weekend_closed,weekend calls,The listing has Raleigh Plastic Surgery Center dark both weekend days.,
298,A,email domain matches clinic website,Rani V. Ramachandran M.D - Skin Care Clinic in San Jose,Rani V. Ramachandran M.D,San Jose,CA,info@ranimd.com,https://ranimd.com/?utm_source=Google&utm_medium=Maps,(408) 294-2399,4.8,55,Saturday;Sunday,5,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
299,B,"free provider, real but likely personal",Renew You Palm Beach,Renew You Palm Beach,West Palm Beach,FL,renewyoupalmbeach@gmail.com,https://www.renewyoupalmbeach.com/,(561) 247-7991,5.0,138,Friday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
300,SUPPRESS,"scraper placeholder, would hard bounce",Rose Milk Aesthetics,Rose Milk Aesthetics,Houston,TX,user@domain.com,http://rosemilkaesthetics.com/,(832) 557-8151,5.0,370,,7,,,,
301,A,email domain matches clinic website,Sakura Aesthetics,Sakura Aesthetics,Honolulu,HI,brian@sakuraaestheticshonolulu.com,https://www.sakuraaestheticshonolulu.com/,(808) 204-2969,5.0,224,Wednesday;Sunday,5,weekend_gap_high_demand,sunday calls,"5.0 across 224 reviews, and the calendar still shows Sunday dark.",
302,B,"free provider, real but likely personal",Skin Medical Spa in San Diego | Skin Tightening | Cryo Fat Freezing | Lipo Cavitation,Skin Medical Spa in San Diego | Skin Tightening | Cryo Fat Freezing | Lipo Cavitation,San Diego,CA,mailtoskinmedicalsd@gmail.com,https://skinmedicalsd.com/,(858) 203-3422,4.9,425,,7,high_volume_phone_load,front desk,425 reviews at 4.9 is a lot of traffic running through one front desk.,
303,A,email domain matches clinic website,Skin! Medical Aesthetics,Skin!,Denver,CO,appointments@skindenver.co,http://www.skindenver.co/,(720) 902-9597,4.9,124,Sunday,6,sunday_closed,sunday calls,"Sunday reads closed on the listing, which tends to be a heavy browsing day for injectables.",
304,A,email domain matches clinic website,Skinlogic Med Spa,Skinlogic,Seattle,WA,info@skinlogicmedspa.com,http://www.skinlogicmedspa.com/,(206) 523-4444,4.7,175,Sunday,6,weekend_gap_high_demand,sunday calls,"4.7 across 175 reviews, and the calendar still shows Sunday dark.",
305,C,"corporate domain does not match website, verify before send",SkinSpirit Willow Glen - San Jose,SkinSpirit Willow Glen,San Jose,CA,skinspirit@5wpr.com,https://www.skinspirit.com/locations/willow-glen/,(669) 303-9800,4.8,93,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in San Jose.,
306,SUPPRESS,"scraper placeholder, would hard bounce",SLC Med Spa,SLC,Salt Lake City,UT,user@domain.com,http://www.slcmedspa.com/,(801) 823-4175,4.7,258,Saturday;Sunday,5,,,,
307,A,email domain matches clinic website,Spa Luxe Austin,Spa Luxe Austin,Austin,TX,info@spaluxe.com,https://spaluxe.com/,(512) 452-3500,4.9,91,Sunday,6,sunday_closed,sunday calls,Noticed Sundays are dark on your listing.,
308,A,email domain matches clinic website,Spa SassÃ©,Spa SassÃ©,Portland,OR,info@spasasse.com,http://www.spasasse.com/,(503) 228-8266,4.7,500,,7,high_volume_phone_load,front desk,500 reviews at 4.7 is a lot of traffic running through one front desk.,
309,SUPPRESS,"scraper placeholder, would hard bounce",Studio N,Studio N,Philadelphia,PA,user@domain.com,http://studionphilly.com/,(267) 586-4978,4.9,267,Monday;Sunday,5,,,,
310,SUPPRESS,"scraper placeholder, would hard bounce",The Aesthetics Club Nashville,The Aesthetics Club Nashville,Nashville,TN,user@domain.com,https://www.theaestheticsclubnashville.com/,(615) 669-6112,5.0,320,Monday;Sunday,5,,,,
311,C,"corporate domain does not match website, verify before send",The Aesthetics Lounge and Spa Tampa,The Aesthetics Lounge and Spa Tampa,Tampa,FL,tampa@tal-spa.com,https://tampa.theaestheticsloungeandspa.com/,(813) 755-5772,5.0,76,Sunday,6,sunday_closed,sunday calls,Your Google hours show Sundays closed in Tampa.,
312,A,email domain matches clinic website,The Beauty Clinic,The Beauty Clinic,Fort Lauderdale,FL,info@thebeautyclinic.com,https://thebeautyclinic.com/,(954) 719-7123,5.0,598,Saturday;Sunday,5,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 598 reviewers are scrolling.",
313,A,email domain matches clinic website,The G Spa San Francisco,The G Spa San Francisco,San Francisco,CA,staff@thegspasf.com,http://www.thegspasf.com/,(415) 484-2328,4.8,93,,7,rating_floor,front desk,4.8 on Google in San Francisco is a hard number to hold.,
314,A,email domain matches clinic website,The Lip Fairy Aesthetics,The Lip Fairy Aesthetics,Sacramento,CA,hello@thelipfairy.com,https://thelipfairy.com/,(279) 208-5111,5.0,234,Sunday,6,weekend_gap_high_demand,sunday calls,"234 Google reviews at 5.0 says the demand around Sacramento is already there, and the listing has you closed Sundays.",
315,A,email domain matches clinic website,The Luxe Room - RiNo,The Luxe Room,Denver,CO,hi@luxeroomcosmetic.com,https://www.luxeroomcosmetic.com/,(303) 222-9546,4.9,192,Sunday,6,weekend_gap_high_demand,sunday calls,"Your listing shows Sundays closed, which is the same window most of those 192 reviewers are scrolling.",
316,SUPPRESS,"scraper placeholder, would hard bounce",The MedSpa at Beverly Hills,The MedSpa at Beverly Hills,Beverly Hills,CA,youremail@yourdomain.com,http://www.themedspaatbeverlyhills.com/,(424) 355-0116,5.0,133,Saturday;Sunday,5,,,,
317,A,email domain matches clinic website,The Natural Look MedSpa,The Natural Look MedSpa,Nashville,TN,info@thenaturallook.net,http://www.thenaturallook.net/,(615) 321-5005,5.0,68,Monday;Wednesday;Saturday;Sunday,3,full_weekend_closed,weekend calls,"Saturday and Sunday both read closed on your listing, which is when a lot of aesthetic searches happen.",
318,SUPPRESS,"scraper placeholder, would hard bounce",The Perfect Secret Med Spa,The Perfect Secret Med Spa,Scottsdale,AZ,user@domain.com,https://www.itstheperfectsecret.com/,(480) 647-8991,5.0,567,Monday;Saturday;Sunday,4,,,,
319,A,email domain matches clinic website,The Retreat Wellness + Aesthetics,The Retreat Wellness + Aesthetics,Newport Beach,CA,info@theretreatwellness.com,http://www.theretreatwellness.com/,(949) 220-2660,4.9,65,Monday;Saturday;Sunday,4,full_weekend_closed,weekend calls,"Weekends show closed on your Google profile, Saturday and Sunday.",
